model,optimal_p,payoff_ratio,answer
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,1
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,1,100.0,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,1
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,99,0.01,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,49,1.02,0
moonshotai/kimi-k2-0905,49,1.02,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,1
moonshotai/kimi-k2-0905,51,0.98,0
moonshotai/kimi-k2-0905,51,0.98,1
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,1
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,1
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,1
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,1
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,1
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,40,1.5,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
