model,optimal_p,b_count,answer
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
anthropic/claude-4.5-sonnet,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
openai/gpt-5,49.0,1041,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
google/gemini-2.5-pro,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
anthropic/claude-4.5-sonnet,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
openai/gpt-5,48.0,1083,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
google/gemini-2.5-pro,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
